"","i","file_name","behaviour","behaviour_sub","in_validation_set","multimedia_id","path","deployment_id","sequence_id","location_name","timestamp"
"355",355,"ddda7c8d-2fc3-4ef2-9872-e2724bd62978.jpg","f","gra",FALSE,"ddda7c8d-2fc3-4ef2-9872-e2724bd62978","https://multimedia.agouti.eu/assets/ddda7c8d-2fc3-4ef2-9872-e2724bd62978/file","370952e9-60a2-495f-ae70-2ae034b18aaf","5895fa6a-47b7-45ba-8093-e9abcbb19b89","H6R0-02",2017-09-02 19:53:54
"356",356,"ddec71f5-4059-4b09-9073-d637af6eb070.jpg","m","w",FALSE,"ddec71f5-4059-4b09-9073-d637af6eb070","https://multimedia.agouti.eu/assets/ddec71f5-4059-4b09-9073-d637af6eb070/file","4539ed09-35e9-42a8-9e0b-52050ff0a68c","8e3c882c-e15c-4182-b7e5-333e4ff347d1","OB-H5-03",2018-05-23 17:29:21
"357",357,"de747484-dd20-49d7-8d49-37168f4d1bb8.jpg","o","st",FALSE,"de747484-dd20-49d7-8d49-37168f4d1bb8","https://multimedia.agouti.eu/assets/de747484-dd20-49d7-8d49-37168f4d1bb8/file","1c5fda0f-3e82-4385-8da1-20be47e4dc87","6b212a86-49a8-48a5-a1b8-bba3f07843fe","H3R1-01",2017-10-03 05:33:41
"358",358,"deddfc44-90c1-4608-ab9c-0ba6e4eb289a.jpg","m","w",FALSE,"deddfc44-90c1-4608-ab9c-0ba6e4eb289a","https://multimedia.agouti.eu/assets/deddfc44-90c1-4608-ab9c-0ba6e4eb289a/file","9a8febf7-b191-463e-85c6-16cd6bd579f4","030fc83a-dd45-42d2-bc65-729f68f7b7b1","H6R0-01",2017-10-01 17:41:45
"359",359,"df0a2a77-cc7e-496f-9efc-8e0f7b9798b4.jpg","f","gra",FALSE,"df0a2a77-cc7e-496f-9efc-8e0f7b9798b4","https://multimedia.agouti.eu/assets/df0a2a77-cc7e-496f-9efc-8e0f7b9798b4/file","89f43f8b-92ca-4be7-9dde-4ee3b1774f12","467838e8-ff2f-48e8-9710-1eb32a84f314","H6R0-01",2016-04-05 20:50:17
"360",360,"e04c5cfe-5bf8-4372-bb8a-fd786f61465b.jpg","o","v",FALSE,"e04c5cfe-5bf8-4372-bb8a-fd786f61465b","https://multimedia.agouti.eu/assets/e04c5cfe-5bf8-4372-bb8a-fd786f61465b/file","e5569ad9-7c84-4a33-bd0f-aadb0027856e","7b63cdd7-6c69-4749-906a-877c67ccbc18","H1R1-01",2017-10-14 06:42:58
"361",361,"e081c1f0-2d6e-4312-85d4-bcd565e487ca.jpg","o","v",FALSE,"e081c1f0-2d6e-4312-85d4-bcd565e487ca","https://multimedia.agouti.eu/assets/e081c1f0-2d6e-4312-85d4-bcd565e487ca/file","89f43f8b-92ca-4be7-9dde-4ee3b1774f12","633c5f05-16ff-4a8b-b606-a8fafc252bbd","H6R0-01",2016-04-29 15:32:11
"362",362,"e09b903b-06b3-4fd2-a0b1-c07e9dc9437d.jpg","m","w",FALSE,"e09b903b-06b3-4fd2-a0b1-c07e9dc9437d","https://multimedia.agouti.eu/assets/e09b903b-06b3-4fd2-a0b1-c07e9dc9437d/file","1ec9a93a-5fcb-41c8-bb7d-a96dbde0043e","f726b3a2-8141-4dfb-8bb1-dbdfb573d618","H2R1-03",2017-04-14 22:19:24
"363",363,"e14bc01e-30bc-4510-aa63-e20435707737.jpg","o","v",FALSE,"e14bc01e-30bc-4510-aa63-e20435707737","https://multimedia.agouti.eu/assets/e14bc01e-30bc-4510-aa63-e20435707737/file","e586757e-5e09-4a04-b513-9c3a17909d80","177bc574-c30a-4991-8e35-c891fdaee8b9","OB-H4-03",2018-08-29 16:07:39
"364",364,"e15695c9-2c61-406d-92ce-ac3f03594314.jpg","o","v",FALSE,"e15695c9-2c61-406d-92ce-ac3f03594314","https://multimedia.agouti.eu/assets/e15695c9-2c61-406d-92ce-ac3f03594314/file","340a7067-869f-468d-aa79-b7fe89123be3","2e744b23-9440-471b-ab08-70f67ba2f49f","H4R0-03",2017-05-21 06:35:59
"365",365,"e30ee2c7-cdf1-42bd-a5a8-30a9a07f9d01.jpg","f","sc",FALSE,"e30ee2c7-cdf1-42bd-a5a8-30a9a07f9d01","https://multimedia.agouti.eu/assets/e30ee2c7-cdf1-42bd-a5a8-30a9a07f9d01/file","2ae88bf5-9dba-432f-9471-2a6bd241e5c7","d28adf5b-189e-4ea0-8f85-1f8d11c409e4","OB-H4-02",2018-08-11 09:11:46
"366",366,"e43092b6-f9ca-462a-ab0b-9478c28e9ae0.jpg","o","v",FALSE,"e43092b6-f9ca-462a-ab0b-9478c28e9ae0","https://multimedia.agouti.eu/assets/e43092b6-f9ca-462a-ab0b-9478c28e9ae0/file","f6a6619d-6b9f-48fe-bea7-bab461d18640","1f6c1bc4-520e-474d-9fba-3697120809a9","OB-H4-05",2018-04-24 17:02:56
"367",367,"e58bc13d-e14e-4cdf-abb3-3f7b57f72a18.jpg","m","ru",FALSE,"e58bc13d-e14e-4cdf-abb3-3f7b57f72a18","https://multimedia.agouti.eu/assets/e58bc13d-e14e-4cdf-abb3-3f7b57f72a18/file","44396b50-e81a-41c5-85bd-a808222eb164","7c9aba38-be27-405f-856b-b57177cfa5a4","H1R1-01",2018-10-02 00:37:35
"368",368,"e5d23744-78b6-4b7e-ba5d-3dcd9c712098.jpg","f","sc",FALSE,"e5d23744-78b6-4b7e-ba5d-3dcd9c712098","https://multimedia.agouti.eu/assets/e5d23744-78b6-4b7e-ba5d-3dcd9c712098/file","f95589b0-b212-448b-8f38-fff6702e68c5","3fb84948-ef85-4d4f-baee-c89d0365cbdc","H5R1-03",2018-04-21 18:31:03
"369",369,"e67b444c-9dca-49cf-a70a-99fed884ff09.jpg","o","v",FALSE,"e67b444c-9dca-49cf-a70a-99fed884ff09","https://multimedia.agouti.eu/assets/e67b444c-9dca-49cf-a70a-99fed884ff09/file","9fc39444-b500-4e47-9610-217d61be0bfc","0516cdc1-b847-4384-8852-a3c24f8a58d7","OB-H5-01",2018-12-25 19:25:03
"370",370,"e8cf5f37-e22b-49a8-8f45-ce8074d3e3ce.jpg","o","ro",FALSE,"e8cf5f37-e22b-49a8-8f45-ce8074d3e3ce","https://multimedia.agouti.eu/assets/e8cf5f37-e22b-49a8-8f45-ce8074d3e3ce/file","da6d60ce-e7cd-42b8-9aba-bb2c7663a511","2b6b1756-5467-4e59-9e3a-2b3316663c7a","H5R0-03",2018-01-04 08:55:36
"371",371,"eb4a4bd6-2f85-4709-8fcb-a7a305966d5e.jpg","f","gra",FALSE,"eb4a4bd6-2f85-4709-8fcb-a7a305966d5e","https://multimedia.agouti.eu/assets/eb4a4bd6-2f85-4709-8fcb-a7a305966d5e/file","49e958f4-5457-4f97-97c8-1e82e9b3b66c","c5fc3ef3-5d9c-44f7-9f60-2bbbc88af695","H6R0-01",2018-05-11 19:11:47
"372",372,"eb5c32f6-42c8-4736-9d21-0032319a75a6.jpg","m","ru",FALSE,"eb5c32f6-42c8-4736-9d21-0032319a75a6","https://multimedia.agouti.eu/assets/eb5c32f6-42c8-4736-9d21-0032319a75a6/file","340a7067-869f-468d-aa79-b7fe89123be3","c2cf39a7-3a43-4efb-99e9-7ee78b17baec","H4R0-03",2017-05-14 15:35:58
"373",373,"ebbfb986-14da-46fe-9356-fade9406ec20.jpg","o","v",FALSE,"ebbfb986-14da-46fe-9356-fade9406ec20","https://multimedia.agouti.eu/assets/ebbfb986-14da-46fe-9356-fade9406ec20/file","0391b473-9aeb-4a6d-8a84-28e333cd2759","28a84c25-2fb9-4aa6-82c8-87bb7e2a0836","V01",2017-09-14 23:00:58
"374",374,"edeaa869-5745-40d8-872d-599c53023c92.jpg","f","gra",FALSE,"edeaa869-5745-40d8-872d-599c53023c92","https://multimedia.agouti.eu/assets/edeaa869-5745-40d8-872d-599c53023c92/file","21631fd2-2fd0-45ff-aca9-3fdce07376d9","73cbfef4-82a7-4c06-a305-0d9902fb5d28","H5R1-01",2018-05-13 13:08:17
"375",375,"ee99dec7-1783-4a1f-840d-93930a69bb96.jpg","m","w",FALSE,"ee99dec7-1783-4a1f-840d-93930a69bb96","https://multimedia.agouti.eu/assets/ee99dec7-1783-4a1f-840d-93930a69bb96/file","d30cc248-e59f-4c80-8f8a-cb2eefb440c1","be8d4f92-33c6-4309-bbf0-3cd38c5e0621","H5R1-03",2017-03-19 16:02:17
"376",376,"eef167af-f526-4a54-aa98-d03ec4449225.jpg","m","ru",FALSE,"eef167af-f526-4a54-aa98-d03ec4449225","https://multimedia.agouti.eu/assets/eef167af-f526-4a54-aa98-d03ec4449225/file","60bfc2f5-e697-4907-adcf-31620c1dd5ee","be1a60ab-ff82-4e88-b0f6-29f436c9f3db","H6R0-03-V07",2017-09-28 05:34:57
"377",377,"f1126f44-869b-4d50-9193-f81c9a101fc4.jpg","m","w",FALSE,"f1126f44-869b-4d50-9193-f81c9a101fc4","https://multimedia.agouti.eu/assets/f1126f44-869b-4d50-9193-f81c9a101fc4/file","c643069b-5244-4277-b646-f1c8399b4fa4","1856979a-b683-44b8-8ad4-aec4d624a53d","H5R1-04",2016-05-27 19:53:24
"378",378,"f151fbff-37e1-49a9-8bb0-a2356969f348.jpg","o","gro",FALSE,"f151fbff-37e1-49a9-8bb0-a2356969f348","https://multimedia.agouti.eu/assets/f151fbff-37e1-49a9-8bb0-a2356969f348/file","fd5a3fcb-87c2-4d25-a30f-1f394fa575c7","a12f7ca1-22d9-4e02-8c02-04fbf4323d95","H5R0-03",2018-12-02 11:57:04
"379",379,"f1d681e6-c846-4c5d-b610-7ce34e3951c8.jpg","o","v",FALSE,"f1d681e6-c846-4c5d-b610-7ce34e3951c8","https://multimedia.agouti.eu/assets/f1d681e6-c846-4c5d-b610-7ce34e3951c8/file","5a776cc1-e11a-4f21-9949-5d74889a07b7","87ade6b9-9269-4f0f-aa2d-dad0b0a40230","H4R0-01",2017-07-21 06:46:31
"380",380,"f208103a-e644-4c12-9ee6-c6a90d050381.jpg","f","sc",FALSE,"f208103a-e644-4c12-9ee6-c6a90d050381","https://multimedia.agouti.eu/assets/f208103a-e644-4c12-9ee6-c6a90d050381/file","2b6eff6f-f91b-488d-b3ae-64bea5082162","27354ba0-6559-47f0-b515-18484a517f60","H4R1-02",2017-09-25 17:14:16
"381",381,"f4611af9-b921-421a-97da-b20b7fd13c4a.jpg","f","gra",FALSE,"f4611af9-b921-421a-97da-b20b7fd13c4a","https://multimedia.agouti.eu/assets/f4611af9-b921-421a-97da-b20b7fd13c4a/file","d20296bd-397d-4bef-86db-2f76d2538694","56a7322f-23bd-47e1-a975-acddd3099646","H6R1-02",2017-05-06 20:28:28
"382",382,"f47ba916-9b24-4ee0-a11c-92ea047feeec.jpg","o","v",FALSE,"f47ba916-9b24-4ee0-a11c-92ea047feeec","https://multimedia.agouti.eu/assets/f47ba916-9b24-4ee0-a11c-92ea047feeec/file","29fb05a6-4b5c-4f8f-aaca-e98412bad9b6","e23ff64e-3b5d-40b4-b7ed-2074737bc29b","OB-H5-02",2018-08-05 17:59:17
"383",383,"f4b730aa-4a72-4b5c-be3a-d5382c3be97d.jpg","m","w",FALSE,"f4b730aa-4a72-4b5c-be3a-d5382c3be97d","https://multimedia.agouti.eu/assets/f4b730aa-4a72-4b5c-be3a-d5382c3be97d/file","8474121a-24c6-4d3c-b354-6d9a4068dda1","6471ac6b-cd38-4b00-820d-6bf0ce46230d","H4R1-02",2017-06-14 16:42:07
"384",384,"f505b9e3-fad0-4a24-a72a-0177e38a0fde.jpg","m","ru",FALSE,"f505b9e3-fad0-4a24-a72a-0177e38a0fde","https://multimedia.agouti.eu/assets/f505b9e3-fad0-4a24-a72a-0177e38a0fde/file","124fefd7-9e5e-4e59-8ac1-4ea419ecbdc4","3f525262-8310-4241-b74d-8f72f2a13618","H5R1-04",2018-05-01 18:17:11
"385",385,"f6a013e6-af7f-4f13-9a43-08355ad95aa6.jpg","o","si",FALSE,"f6a013e6-af7f-4f13-9a43-08355ad95aa6","https://multimedia.agouti.eu/assets/f6a013e6-af7f-4f13-9a43-08355ad95aa6/file","f4f7b55d-54b0-4442-aea0-451ad42bd3f9","af07c7c6-462e-41c7-a5bb-70a97ddba0ee","H5R1-01",2016-04-29 07:29:42
"386",386,"f72072a7-230d-43a5-ae54-c77c1f373db1.jpg","m","w",FALSE,"f72072a7-230d-43a5-ae54-c77c1f373db1","https://multimedia.agouti.eu/assets/f72072a7-230d-43a5-ae54-c77c1f373db1/file","828a5993-4959-45f2-86dd-ca5c8eec6cf8","704a82ce-d2b7-471e-b957-36569b14d9a5","H3R0-04-V02",2017-10-09 20:20:25
"387",387,"f8c8a0af-b92e-4c31-9395-8978f7767505.jpg","o","v",FALSE,"f8c8a0af-b92e-4c31-9395-8978f7767505","https://multimedia.agouti.eu/assets/f8c8a0af-b92e-4c31-9395-8978f7767505/file","719b4509-af00-44a4-a0f6-bc91b9916b80","39426ea9-8ad0-45b7-be2a-40d1507fcc4b","OB-H1-03",2017-09-18 20:02:59
"388",388,"f9bf39e1-880a-44d2-b177-e66cfcd53829.jpg","o","v",FALSE,"f9bf39e1-880a-44d2-b177-e66cfcd53829","https://multimedia.agouti.eu/assets/f9bf39e1-880a-44d2-b177-e66cfcd53829/file","716768af-074d-4f56-83e6-690453e4014b","13db9a98-1d01-41bc-917d-abf22359207f","V08",2014-12-03 20:53:15
"389",389,"fa2cc40e-a8b1-4181-aa55-84708bd64a2f.jpg","f","gra",FALSE,"fa2cc40e-a8b1-4181-aa55-84708bd64a2f","https://multimedia.agouti.eu/assets/fa2cc40e-a8b1-4181-aa55-84708bd64a2f/file","7dc6d37a-93c0-4a6a-abf8-143d46b9f31b","c7db31c4-f52d-44b9-b1e2-fdb92fb036cc","H5R0-02",2016-05-04 05:28:21
"390",390,"fa8bd722-aebe-40f6-b21a-b0f5364f1912.jpg","o","v",FALSE,"fa8bd722-aebe-40f6-b21a-b0f5364f1912","https://multimedia.agouti.eu/assets/fa8bd722-aebe-40f6-b21a-b0f5364f1912/file","cfda82ad-d00b-404c-aa77-8ddd6360d5dd","e83c9822-e5ed-408e-92f5-f3b8b9a7ad13","H3R1-01",2015-11-23 10:53:30
"391",391,"fb74fb6a-30dd-4c96-a5f2-64cea80d20ee.jpg","m","w",FALSE,"fb74fb6a-30dd-4c96-a5f2-64cea80d20ee","https://multimedia.agouti.eu/assets/fb74fb6a-30dd-4c96-a5f2-64cea80d20ee/file","cfda82ad-d00b-404c-aa77-8ddd6360d5dd","f428997c-d6d2-4f5d-99d3-aced067441dc","H3R1-01",2015-11-24 16:57:09
"392",392,"fdb11283-b49b-4340-a794-cc20bb2a997f.jpg","f","gra",FALSE,"fdb11283-b49b-4340-a794-cc20bb2a997f","https://multimedia.agouti.eu/assets/fdb11283-b49b-4340-a794-cc20bb2a997f/file","82e908d8-2bde-4646-9fd9-7bcf007ffca1","6d225698-2eee-4976-b959-30844b1c8364","V11",2018-10-17 23:01:30
"393",393,"fe24fad2-dd88-4963-bb51-774af8f8c425.jpg","o","v",FALSE,"fe24fad2-dd88-4963-bb51-774af8f8c425","https://multimedia.agouti.eu/assets/fe24fad2-dd88-4963-bb51-774af8f8c425/file","b684da41-89ef-4561-8063-1eb61e812cbd","0dddcbbe-c482-45b4-9159-9ab6e45f7ca3","H4R0-01",2018-06-10 10:51:28
"394",394,"fe4959c5-6112-486a-8f48-b645a4273e72.jpg","f","gra",FALSE,"fe4959c5-6112-486a-8f48-b645a4273e72","https://multimedia.agouti.eu/assets/fe4959c5-6112-486a-8f48-b645a4273e72/file","2540ca6e-e5ac-478a-bbde-283f41bb5ead","d605cbcc-d885-436c-9dea-0729df5afbaf","H4R1-02",2018-04-27 11:51:40
"395",1,"02d3482b-918c-4b68-bd72-8db4108eb2d7.jpg","f","sc",TRUE,"02d3482b-918c-4b68-bd72-8db4108eb2d7","https://multimedia.agouti.eu/assets/02d3482b-918c-4b68-bd72-8db4108eb2d7/file","92bf6331-0998-4f34-8b77-fd90c031f06f","db918790-13df-401b-b9cf-d00a4a8f0451","H4R0-02",2020-11-14 11:27:32
"396",2,"0361d0b5-7fcd-475a-8d31-6a596129f897.jpg","m","w",TRUE,"0361d0b5-7fcd-475a-8d31-6a596129f897","https://multimedia.agouti.eu/assets/0361d0b5-7fcd-475a-8d31-6a596129f897/file","72cbd43e-7d48-48f1-8389-5e24b1c0183f","1148c85d-6c26-47e6-ae2f-8c147032c130","V06",2020-05-20 21:51:10
"397",3,"03ff45f8-226b-4d53-a5d3-4769ec36fa42.jpg","o","st",TRUE,"03ff45f8-226b-4d53-a5d3-4769ec36fa42","https://multimedia.agouti.eu/assets/03ff45f8-226b-4d53-a5d3-4769ec36fa42/file","92bf6331-0998-4f34-8b77-fd90c031f06f","e3c5ce56-c1a1-4e64-a178-9819cf239d18","H4R0-02",2020-11-07 14:34:14
"398",4,"0537cd7f-844c-4276-8b01-9624f2358ddb.jpg","m","w",TRUE,"0537cd7f-844c-4276-8b01-9624f2358ddb","https://multimedia.agouti.eu/assets/0537cd7f-844c-4276-8b01-9624f2358ddb/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","80614c25-c339-4dc3-8394-01d5de41710b","H5R1-02",2019-04-30 07:50:04
"399",5,"088ee5a2-ff6a-49b3-8b29-2b6155b6239e.jpg","f","gra",TRUE,"088ee5a2-ff6a-49b3-8b29-2b6155b6239e","https://multimedia.agouti.eu/assets/088ee5a2-ff6a-49b3-8b29-2b6155b6239e/file","7a728e23-133d-4291-83af-23988a1e5b51","38e93649-59ce-4941-a98c-62c50b7d6898","H5R0-01",2019-05-18 04:15:37
"400",6,"095ce8c6-8846-4645-b660-590ef8a84f68.jpg","o","st",TRUE,"095ce8c6-8846-4645-b660-590ef8a84f68","https://multimedia.agouti.eu/assets/095ce8c6-8846-4645-b660-590ef8a84f68/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","7b690f61-a721-4305-aac7-edf4dc5e79e3","H5R1-02",2019-05-01 18:04:37
"401",7,"0b5de248-e010-4e21-9d4e-2e5cc326c38a.jpg","f","gra",TRUE,"0b5de248-e010-4e21-9d4e-2e5cc326c38a","https://multimedia.agouti.eu/assets/0b5de248-e010-4e21-9d4e-2e5cc326c38a/file","87ba17d9-71bf-4b62-bc3d-af494093c6cd","b8840438-68fb-41ae-a627-c3e32735d537","H5R1-02",2020-05-13 07:31:22
"402",8,"0c33cac3-69cf-4da1-a587-0cee7e0a0511.jpg","o","st",TRUE,"0c33cac3-69cf-4da1-a587-0cee7e0a0511","https://multimedia.agouti.eu/assets/0c33cac3-69cf-4da1-a587-0cee7e0a0511/file","6819dab9-ca8b-49c5-8530-6266e4d7d895","dce5fb95-2a33-4ef9-8554-888723bec57c","H4R0-02",2019-03-26 12:25:59
"403",9,"0c91327d-8890-4106-91ed-da1e8f93d63e.jpg","m","w",TRUE,"0c91327d-8890-4106-91ed-da1e8f93d63e","https://multimedia.agouti.eu/assets/0c91327d-8890-4106-91ed-da1e8f93d63e/file","43ebd1fb-949f-4ae0-80dc-301047c8ad1d","246cb56f-3afb-4cdf-8c68-3b79f96ba8bb","H5R0-01",2020-08-07 20:49:00
"404",10,"16b51fbe-bbdf-4e98-bf3b-0a4a3d47c92a.jpg","m","w",TRUE,"16b51fbe-bbdf-4e98-bf3b-0a4a3d47c92a","https://multimedia.agouti.eu/assets/16b51fbe-bbdf-4e98-bf3b-0a4a3d47c92a/file","9d93b93b-06b7-425a-b64b-ffb25439546c","28a3b104-7cad-413a-8d95-1072580d28ed","H4R1-01",2020-05-20 21:03:38
"405",11,"1cb0ccfd-34e7-4562-82f6-e40af8f97c70.jpg","f","gra",TRUE,"1cb0ccfd-34e7-4562-82f6-e40af8f97c70","https://multimedia.agouti.eu/assets/1cb0ccfd-34e7-4562-82f6-e40af8f97c70/file","9d93b93b-06b7-425a-b64b-ffb25439546c","32c4aa44-b4e5-44b3-8bb5-1ea318d7ae08","H4R1-01",2020-05-02 16:41:42
"406",12,"1e11f0b4-2841-43a8-aea2-f0cbcc1f1302.jpg","f","b",TRUE,"1e11f0b4-2841-43a8-aea2-f0cbcc1f1302","https://multimedia.agouti.eu/assets/1e11f0b4-2841-43a8-aea2-f0cbcc1f1302/file","b8a7e14f-8c14-421c-a735-f671ccda37d6","e0b7ff69-e54a-45f4-ab55-f851d6be6ed2","V06",2019-05-02 21:01:19
"407",13,"216d51d2-9f37-4871-95e3-dba7dae24711.jpg","f","gra",TRUE,"216d51d2-9f37-4871-95e3-dba7dae24711","https://multimedia.agouti.eu/assets/216d51d2-9f37-4871-95e3-dba7dae24711/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","91bbd87b-f23f-453b-8129-84220f06ee90","H5R1-02",2019-05-10 18:55:17
"408",14,"232ca67e-8d15-4901-8b47-c216ec9df982.jpg","m","w",TRUE,"232ca67e-8d15-4901-8b47-c216ec9df982","https://multimedia.agouti.eu/assets/232ca67e-8d15-4901-8b47-c216ec9df982/file","c17bc711-f8ba-4b71-ad1b-7b3052a540eb","ebcf44a2-b770-4680-a135-b14acc625100","H6R1-01-V03",2019-04-16 17:31:44
"409",15,"24caad8d-8d64-431e-ae6f-a40945358952.jpg","f","gra",TRUE,"24caad8d-8d64-431e-ae6f-a40945358952","https://multimedia.agouti.eu/assets/24caad8d-8d64-431e-ae6f-a40945358952/file","4c5b87f7-d06b-4cdd-9048-e625cbc509b4","543288bd-2245-4fb8-a4c2-7cac6913a864","V10",2019-05-14 03:11:01
"410",16,"29633f8f-c54d-4fb0-8044-29cbb88d02c0.jpg","f","gra",TRUE,"29633f8f-c54d-4fb0-8044-29cbb88d02c0","https://multimedia.agouti.eu/assets/29633f8f-c54d-4fb0-8044-29cbb88d02c0/file","5e099d82-4e38-4bc7-8742-12de0ef72318","c3819404-fa30-4e33-a918-fe5b04262c48","H5R0-04",2019-05-10 19:24:44
"411",17,"2b575973-babb-4560-a735-bef2d0471390.jpg","m","w",TRUE,"2b575973-babb-4560-a735-bef2d0471390","https://multimedia.agouti.eu/assets/2b575973-babb-4560-a735-bef2d0471390/file","5c164908-f43d-45ad-8746-afdf13d611da","850ce87e-d08f-4a46-87ad-db42605479da","V10",2020-05-19 01:18:23
"412",18,"3007f832-36f7-4cbb-95f0-46e99ee3e4a0.jpg","f","gra",TRUE,"3007f832-36f7-4cbb-95f0-46e99ee3e4a0","https://multimedia.agouti.eu/assets/3007f832-36f7-4cbb-95f0-46e99ee3e4a0/file","e3cae0b1-b4fd-4b23-8428-875788801e95","42161b84-1cce-4ad8-a1e6-0078df9996a0","H5R1-02",2021-05-15 07:15:26
"413",19,"383e93e1-d17b-425c-8af1-a1495a600146.jpg","m","ru",TRUE,"383e93e1-d17b-425c-8af1-a1495a600146","https://multimedia.agouti.eu/assets/383e93e1-d17b-425c-8af1-a1495a600146/file","239171cf-49f3-4fd1-a519-78cd2272741a","bbcce2ac-bb62-4732-ae17-ad28500caf23","H4R1-01",2020-04-30 16:00:15
"414",20,"38d67004-5a6f-4229-872a-d8818124554d.jpg","m","w",TRUE,"38d67004-5a6f-4229-872a-d8818124554d","https://multimedia.agouti.eu/assets/38d67004-5a6f-4229-872a-d8818124554d/file","116d4f52-8fa3-43ec-99d4-8a292bb08545","e6c90bd0-22a8-4ee2-b2d1-8f9cbdfc5ab8","H4R0-02",2020-05-21 06:05:10
"415",21,"39105d7a-c65c-4ff3-8658-019d20e56271.jpg","m","w",TRUE,"39105d7a-c65c-4ff3-8658-019d20e56271","https://multimedia.agouti.eu/assets/39105d7a-c65c-4ff3-8658-019d20e56271/file","87ba17d9-71bf-4b62-bc3d-af494093c6cd","f5fac57d-3933-4ce1-be92-9c2cda349cc5","H5R1-02",2020-05-29 05:06:09
"416",22,"398f73af-493e-4610-9d5d-116dbc5a1d07.jpg","f","sc",TRUE,"398f73af-493e-4610-9d5d-116dbc5a1d07","https://multimedia.agouti.eu/assets/398f73af-493e-4610-9d5d-116dbc5a1d07/file","d0a55fc4-7f0e-402a-9382-ced723167db7","e3334479-399b-43db-a53c-d50e5ec31377","OB-H1-01",2020-12-01 09:11:42
"417",23,"39b9ba37-56ae-4e01-9b30-4c32af1899cd.jpg","f","gra",TRUE,"39b9ba37-56ae-4e01-9b30-4c32af1899cd","https://multimedia.agouti.eu/assets/39b9ba37-56ae-4e01-9b30-4c32af1899cd/file","ae2ab8d1-2cf5-4a8f-9ea2-9959775896f9","0b98b284-dcf8-4442-af12-0ac2d3e7ba0c","H6R1-01-V03",2019-05-07 17:34:09
"418",24,"3c4e9f18-869f-47fd-b8bd-53a922b3d469.jpg","f","sc",TRUE,"3c4e9f18-869f-47fd-b8bd-53a922b3d469","https://multimedia.agouti.eu/assets/3c4e9f18-869f-47fd-b8bd-53a922b3d469/file","9ef5ceca-2b7b-45a1-9287-40c868d3ccc7","1d384994-e4cb-4885-9ede-ee681878093c","H6R1-01-V03",2020-05-08 04:57:10
"419",25,"3d1a6770-26e7-4d4a-87ba-36e36f757043.jpg","f","gra",TRUE,"3d1a6770-26e7-4d4a-87ba-36e36f757043","https://multimedia.agouti.eu/assets/3d1a6770-26e7-4d4a-87ba-36e36f757043/file","f0eb0f8b-5eaf-4fc6-836c-854c49ba3828","60ea9259-5a73-44dd-8c2c-1b39fe39f848","V10",2019-03-26 02:37:56
"420",26,"3e61f4dc-7a15-42f3-8208-c56bf4da8864.jpg","m","w",TRUE,"3e61f4dc-7a15-42f3-8208-c56bf4da8864","https://multimedia.agouti.eu/assets/3e61f4dc-7a15-42f3-8208-c56bf4da8864/file","87ba17d9-71bf-4b62-bc3d-af494093c6cd","4ab7c9b4-9663-44e4-8595-3dd48c9708ac","H5R1-02",2020-05-13 06:46:41
"421",27,"3fe667e1-7961-4089-8080-fbfa67f25f7b.jpg","f","gra",TRUE,"3fe667e1-7961-4089-8080-fbfa67f25f7b","https://multimedia.agouti.eu/assets/3fe667e1-7961-4089-8080-fbfa67f25f7b/file","e3cae0b1-b4fd-4b23-8428-875788801e95","447853e8-0a61-418e-9095-33b32bd10343","H5R1-02",2021-04-29 10:22:20
"422",28,"4455369f-654b-4b8f-ace1-c685208362bb.jpg","m","w",TRUE,"4455369f-654b-4b8f-ace1-c685208362bb","https://multimedia.agouti.eu/assets/4455369f-654b-4b8f-ace1-c685208362bb/file","9d93b93b-06b7-425a-b64b-ffb25439546c","18eac230-879c-467c-bfae-e81b172d3ff5","H4R1-01",2020-05-04 18:14:12
"423",29,"46a2ffbc-1e29-4330-a291-9f552c3527ca.jpg","f","gra",TRUE,"46a2ffbc-1e29-4330-a291-9f552c3527ca","https://multimedia.agouti.eu/assets/46a2ffbc-1e29-4330-a291-9f552c3527ca/file","7a728e23-133d-4291-83af-23988a1e5b51","c6e5cf51-4238-4698-a2ed-0860b3268d6f","H5R0-01",2019-04-27 21:33:28
"424",30,"46bad6a2-fcba-407f-9cac-251580e4f71f.jpg","o","gro",TRUE,"46bad6a2-fcba-407f-9cac-251580e4f71f","https://multimedia.agouti.eu/assets/46bad6a2-fcba-407f-9cac-251580e4f71f/file","cda6da6a-ca55-4373-97ff-9e6343c643cf","9ca942ab-c8d7-4eaf-b737-a5504f438b86","OB-H1-01",2020-05-09 19:02:15
"425",31,"47a7be51-5d6c-4874-b72d-143245ef0368.jpg","f","gra",TRUE,"47a7be51-5d6c-4874-b72d-143245ef0368","https://multimedia.agouti.eu/assets/47a7be51-5d6c-4874-b72d-143245ef0368/file","3007b6df-bf0d-44dd-b90c-a5ebfce668d9","b71198e9-e1e7-4391-8d23-371686357469","H6R1-01-V03",2020-05-23 18:34:02
